order_id,customer_name,gender,age,city,state,product,category,quantity,unit_price,discount,total_amount,payment_method,order_date,salesperson
944,Priya,Male,21,Chennai,Tamil Nadu,Watch,Fashion,3,5000,15,12750,UPI,2025-12-12,Neha
945,Yusuf,Female,43,Delhi,Delhi,Chair,Furniture,3,4500,15,11475,Cash,2025-06-02,Anu
946,Divya,Male,53,Hyderabad,Telangana,Shoes,Fashion,2,3000,10,5400,Card,2025-05-05,Neha
947,Anu,Female,20,Hyderabad,Telangana,Rice,Grocery,4,1200,5,4560,NetBanking,2025-07-09,Aarav
948,Yusuf,Female,34,Pune,Maharashtra,Watch,Fashion,2,5000,0,10000,UPI,2025-07-28,Divya
949,Sneha,Female,32,Delhi,Delhi,Chair,Furniture,1,4500,20,3600,Cash,2025-04-12,Neha
950,Vijay,Male,40,Hyderabad,Telangana,Shoes,Fashion,5,3000,0,15000,UPI,2025-05-10,Rahul
951,Meena,Female,51,Chennai,Tamil Nadu,Laptop,Electronics,4,55000,10,198000,UPI,2025-10-26,Diya
952,Vijay,Female,25,Pune,Maharashtra,TV,Electronics,4,42000,15,142800,NetBanking,2025-02-12,Kiran
953,Diya,Female,39,Hyderabad,Telangana,TV,Electronics,4,42000,20,134400,NetBanking,2025-05-06,Diya
954,Rahul,Male,60,Pune,Maharashtra,TV,Electronics,1,42000,10,37800,UPI,2025-12-24,Vijay
955,Ravi,Male,38,Hyderabad,Telangana,Table,Furniture,5,7000,5,33250,Card,2025-08-24,Meena
956,Aarav,Male,36,Pune,Maharashtra,Laptop,Electronics,4,55000,0,220000,NetBanking,2025-01-04,Diya
957,Sneha,Male,55,Hyderabad,Telangana,Shoes,Fashion,3,3000,20,7200,UPI,2025-11-07,Kiran
958,Arjun,Male,24,Bengaluru,Karnataka,Chair,Furniture,2,4500,15,7650,Cash,2025-12-09,Priya
959,Yusuf,Male,52,Mumbai,Maharashtra,Rice,Grocery,1,1200,0,1200,UPI,2025-12-14,Kiran
960,Diya,Female,38,Mumbai,Maharashtra,Laptop,Electronics,2,55000,10,99000,NetBanking,2025-06-05,Rahul
961,Meena,Female,50,Bengaluru,Karnataka,Laptop,Electronics,5,55000,15,233750,NetBanking,2025-07-30,Kiran
962,Kiran,Female,25,Mumbai,Maharashtra,Rice,Grocery,4,1200,5,4560,NetBanking,2025-09-04,Divya
963,Ahmed,Female,30,Hyderabad,Telangana,Laptop,Electronics,4,55000,0,220000,Card,2025-05-31,Kiran
964,Aarav,Male,28,Delhi,Delhi,TV,Electronics,5,42000,10,189000,UPI,2025-10-06,Vijay
965,Divya,Male,31,Chennai,Tamil Nadu,Table,Furniture,1,7000,5,6650,NetBanking,2025-02-05,Kiran
966,Ravi,Male,47,Chennai,Tamil Nadu,Rice,Grocery,1,1200,5,1140,UPI,2025-09-06,Kiran
967,Diya,Male,32,Hyderabad,Telangana,Watch,Fashion,4,5000,15,17000,Cash,2025-03-22,Ravi
968,Meena,Male,31,Bengaluru,Karnataka,Chair,Furniture,2,4500,15,7650,NetBanking,2025-11-20,Kiran
969,Rahul,Male,37,Mumbai,Maharashtra,Shoes,Fashion,2,3000,10,5400,Cash,2025-01-12,Divya
970,Anu,Male,33,Pune,Maharashtra,Table,Furniture,5,7000,5,33250,UPI,2025-07-29,Kiran
971,Aarav,Female,51,Delhi,Delhi,Phone,Electronics,5,25000,20,100000,Card,2025-01-06,Ahmed
972,Anu,Female,43,Delhi,Delhi,Laptop,Electronics,2,55000,10,99000,Cash,2025-07-21,Aarav
973,Anu,Male,28,Pune,Maharashtra,Laptop,Electronics,1,55000,0,55000,Cash,2025-10-04,Arjun
974,Ahmed,Male,35,Pune,Maharashtra,Watch,Fashion,5,5000,10,22500,Card,2025-03-29,Diya
975,Yusuf,Male,35,Mumbai,Maharashtra,Watch,Fashion,4,5000,10,18000,UPI,2025-10-04,Meena
976,Anu,Male,25,Chennai,Tamil Nadu,Watch,Fashion,5,5000,0,25000,Card,2025-04-27,Diya
977,Neha,Male,59,Hyderabad,Telangana,TV,Electronics,2,42000,15,71400,Cash,2025-04-15,Divya
978,Arjun,Male,51,Mumbai,Maharashtra,Phone,Electronics,3,25000,10,67500,UPI,2025-11-15,Rahul
979,Aarav,Female,23,Pune,Maharashtra,Rice,Grocery,1,1200,20,960,Cash,2025-01-28,Diya
980,Yusuf,Female,31,Delhi,Delhi,Laptop,Electronics,3,55000,5,156750,Cash,2025-08-15,Ahmed
981,Ahmed,Female,21,Mumbai,Maharashtra,Watch,Fashion,3,5000,5,14250,Cash,2025-10-14,Sneha
982,Vijay,Male,36,Chennai,Tamil Nadu,Chair,Furniture,3,4500,0,13500,UPI,2025-01-12,Ahmed
983,Neha,Male,45,Hyderabad,Telangana,TV,Electronics,2,42000,5,79800,NetBanking,2025-11-18,Sneha
984,Ravi,Female,57,Chennai,Tamil Nadu,Watch,Fashion,3,5000,15,12750,Card,2025-06-05,Arjun
985,Aarav,Female,33,Mumbai,Maharashtra,Chair,Furniture,1,4500,0,4500,NetBanking,2025-12-03,Diya
986,Neha,Female,47,Hyderabad,Telangana,Laptop,Electronics,1,55000,0,55000,NetBanking,2025-03-02,Ravi
987,Divya,Female,47,Delhi,Delhi,Phone,Electronics,4,25000,10,90000,NetBanking,2025-02-09,Priya
988,Priya,Male,33,Hyderabad,Telangana,Phone,Electronics,4,25000,0,100000,Cash,2025-10-11,Diya
989,Priya,Female,29,Bengaluru,Karnataka,Chair,Furniture,3,4500,15,11475,Cash,2025-06-14,Ahmed
990,Yusuf,Male,32,Hyderabad,Telangana,TV,Electronics,3,42000,15,107100,Card,2025-06-03,Sneha
991,Ravi,Female,52,Mumbai,Maharashtra,Table,Furniture,3,7000,20,16800,NetBanking,2025-05-29,Vijay
992,Divya,Male,51,Mumbai,Maharashtra,Phone,Electronics,3,25000,0,75000,Cash,2025-07-05,Divya
993,Rahul,Male,25,Bengaluru,Karnataka,TV,Electronics,5,42000,10,189000,Cash,2025-08-08,Anu
994,Rahul,Female,40,Chennai,Tamil Nadu,Rice,Grocery,2,1200,10,2160,Cash,2025-08-26,Kiran
995,Aarav,Male,48,Pune,Maharashtra,Table,Furniture,1,7000,0,7000,UPI,2025-01-04,Rahul
996,Ravi,Male,59,Delhi,Delhi,Shoes,Fashion,1,3000,15,2550,UPI,2025-03-03,Rahul
997,Aarav,Female,48,Pune,Maharashtra,Rice,Grocery,4,1200,0,4800,Cash,2025-07-25,Yusuf
998,Aarav,Male,42,Chennai,Tamil Nadu,Phone,Electronics,4,25000,10,90000,Card,2025-08-24,Neha
999,Yusuf,Male,29,Bengaluru,Karnataka,Shoes,Fashion,4,3000,5,11400,UPI,2025-09-10,Kiran
1000,Vijay,Male,46,Bengaluru,Karnataka,Chair,Furniture,1,4500,0,4500,NetBanking,2025-09-01,Aarav
